"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"3140","RT @TraceySRogers1: #100DaysOfTrump <ed><U+00A0><U+00BD><ed><U+00B9><U+008C>#TrumpTrain <ed><U+00A0><U+00BD><ed><U+00BA><U+0082><ed><U+00A0><U+00BD><ed><U+00B2><U+00A8>#AmericaFirst <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#MAGA <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><U+203C><U+FE0F><U+2764><U+FE0F>! #PresidentTrump you've made me proud. Thanks <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>! Your in…",FALSE,0,NA,2017-04-29 20:48:09,FALSE,NA,"858422677480112128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DelTrump",4,TRUE,FALSE,NA,NA
"3141","RT @bfraser747: #First100Days  

This short video shows some of the executive orders #PresidentTrump signed in his first #100Days. 

#TheTr…",FALSE,0,NA,2017-04-29 20:47:58,FALSE,NA,"858422630491324417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jeb1149",596,TRUE,FALSE,NA,NA
"3142","RT @bfraser747: #First100Days  

This short video shows some of the executive orders #PresidentTrump signed in his first #100Days. 

#TheTr…",FALSE,0,NA,2017-04-29 20:47:57,FALSE,NA,"858422627806973952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VFL2013",596,TRUE,FALSE,NA,NA
"3143","RT @bfraser747: #First100Days  

This short video shows some of the executive orders #PresidentTrump signed in his first #100Days. 

#TheTr…",FALSE,0,NA,2017-04-29 20:47:53,FALSE,NA,"858422608752193536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sheindie",596,TRUE,FALSE,NA,NA
"3144","RT @bfraser747: #First100Days  

This short video shows some of the executive orders #PresidentTrump signed in his first #100Days. 

#TheTr…",FALSE,0,NA,2017-04-29 20:47:36,FALSE,NA,"858422538183086080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fosikat",596,TRUE,FALSE,NA,NA
"3145","RT @bfraser747: #First100Days  

This short video shows some of the executive orders #PresidentTrump signed in his first #100Days. 

#TheTr…",FALSE,0,NA,2017-04-29 20:47:20,FALSE,NA,"858422472970043393",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LimousineRenta4",596,TRUE,FALSE,NA,NA
"3146","RT @ANOMALY1: <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>@Hannity @LouDobbs<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>""#PresidentTrump @POTUS will be #President for 8 years, #God<ed><U+00A0><U+00BD><ed><U+00B9><U+008F>willing"" #Trump #AmericaIsBack #AmericaFirst…",FALSE,0,NA,2017-04-29 20:47:00,FALSE,NA,"858422387657895936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dragonkeepr",195,TRUE,FALSE,NA,NA
"3147","@FoxNews @POTUS <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> God bless President Trump &amp; God bless America! #MAGA  #PresidentTrump <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>",FALSE,0,"FoxNews",2017-04-29 20:46:55,FALSE,"858381047687503872","858422367432826880","1367531","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pal29b",0,FALSE,FALSE,NA,NA
"3148","RT @debra_derienzo: Congratulations #PresidentTrump <ed><U+00A0><U+00BD><ed><U+00B1><U+0094>on your #First100days We are so proud of you in every way<ed><U+00A0><U+00BD><ed><U+00B2><U+00AF>
#AmericaFirst #Nationalist…",FALSE,0,NA,2017-04-29 20:46:46,FALSE,NA,"858422330170548224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LonPeaBer",139,TRUE,FALSE,NA,NA
"3149","RT @ctrlamb: On #PresidentTrump meeting, #Pope says no official request has been submitted by White House but he receives every head of sta…",FALSE,0,NA,2017-04-29 20:46:39,FALSE,NA,"858422299829182464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","revmacleod9",15,TRUE,FALSE,NA,NA
"3150","RT @bfraser747: #First100Days  

This short video shows some of the executive orders #PresidentTrump signed in his first #100Days. 

#TheTr…",FALSE,0,NA,2017-04-29 20:46:38,FALSE,NA,"858422294716321792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Troll60056026",596,TRUE,FALSE,NA,NA
"3151","#100DaysOfTrump <ed><U+00A0><U+00BD><ed><U+00B9><U+008C>#TrumpTrain <ed><U+00A0><U+00BD><ed><U+00BA><U+0082><ed><U+00A0><U+00BD><ed><U+00B2><U+00A8>#AmericaFirst <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#MAGA <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><U+203C><U+FE0F><U+2764><U+FE0F>! #PresidentTrump you've made me proud. Thanks <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>! Your in my prayers",FALSE,4,NA,2017-04-29 20:46:25,FALSE,NA,"858422240744001538",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TraceySRogers1",4,FALSE,FALSE,NA,NA
"3152","RT @debra_derienzo: Congratulations #PresidentTrump <ed><U+00A0><U+00BD><ed><U+00B1><U+0094>on your #First100days We are so proud of you in every way<ed><U+00A0><U+00BD><ed><U+00B2><U+00AF>
#AmericaFirst #Nationalist…",FALSE,0,NA,2017-04-29 20:46:24,FALSE,NA,"858422235836579840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","inittowinit007",139,TRUE,FALSE,NA,NA
"3153","RT @bfraser747: #First100Days  

This short video shows some of the executive orders #PresidentTrump signed in his first #100Days. 

#TheTr…",FALSE,0,NA,2017-04-29 20:46:15,FALSE,NA,"858422199597891585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","noraconnor89",596,TRUE,FALSE,NA,NA
"3154","RT @bfraser747: #First100Days  

This short video shows some of the executive orders #PresidentTrump signed in his first #100Days. 

#TheTr…",FALSE,0,NA,2017-04-29 20:46:10,FALSE,NA,"858422178483720192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gaffersview",596,TRUE,FALSE,NA,NA
"3155","RT @ANOMALY1: <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>@Varneyco<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>""Why are #Dems just now worrying about the #Deficit,now that #PresidentTrump @POTUS released his #TaxPlan?#OBAMA #…",FALSE,0,NA,2017-04-29 20:46:07,FALSE,NA,"858422164080525312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dragonkeepr",238,TRUE,FALSE,NA,NA
"3156","Anthony Joshua v Wladimir Klitschko: world heavyweight title fight – live! https://t.co/VcHXZgf8lO #Trump… https://t.co/VAlEfSaLes",FALSE,0,NA,2017-04-29 20:45:54,TRUE,NA,"858422108510081025",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Andrea_4_Trump",0,FALSE,FALSE,NA,NA
"3157","EPA wipes its climate change site as protesters march in Washington https://t.co/R1DSR4cZmQ #Trump #AntiGlobalism… https://t.co/E3gfyFixwW",FALSE,0,NA,2017-04-29 20:45:51,TRUE,NA,"858422098011668481",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Andrea_4_Trump",0,FALSE,FALSE,NA,NA
"3158","US woman convicted of spying in China returns home https://t.co/CnkSBN9IdY #Trump #AntiGlobalism #PresidentTrump https://t.co/Y7xYGTjcBn",FALSE,0,NA,2017-04-29 20:45:47,FALSE,NA,"858422080336834560",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Andrea_4_Trump",0,FALSE,FALSE,NA,NA
"3159","Let’s talk about intimacy – and why it makes for better love and sex https://t.co/FZ7xrHDXL3 #Trump #AntiGlobalism… https://t.co/PeUTKckg1d",FALSE,1,NA,2017-04-29 20:45:43,TRUE,NA,"858422066009128960",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Andrea_4_Trump",1,FALSE,FALSE,NA,NA
"3160","RT @bfraser747: #First100Days  

This short video shows some of the executive orders #PresidentTrump signed in his first #100Days. 

#TheTr…",FALSE,0,NA,2017-04-29 20:45:42,FALSE,NA,"858422061672407041",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rusti170",596,TRUE,FALSE,NA,NA
"3161","'The bride's ex arrived drunk': your outrageous wedding stories https://t.co/liWgUdi5AJ #Trump #AntiGlobalism… https://t.co/YYzzoFCl7D",FALSE,0,NA,2017-04-29 20:45:40,TRUE,NA,"858422051941474304",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Andrea_4_Trump",0,FALSE,FALSE,NA,NA
"3162","RT @bfraser747: #First100Days  

This short video shows some of the executive orders #PresidentTrump signed in his first #100Days. 

#TheTr…",FALSE,0,NA,2017-04-29 20:45:33,FALSE,NA,"858422023663562758",NA,"<a href=""http://dawzz.com"" rel=""nofollow"">bamma0</a>","bamma0",596,TRUE,FALSE,NA,NA
"3163","RT @ANOMALY1: <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>#PresidentTrump @POTUS at #NRAconvention<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>""8-year assault' on gun rights is over""#Trump<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>#AmericaIsBack<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00BC><U+009E>#2A<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#AmericaFirst<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>…",FALSE,0,NA,2017-04-29 20:45:32,FALSE,NA,"858422020064911364",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dragonkeepr",526,TRUE,FALSE,NA,NA
"3164","RT @bfraser747: #First100Days  

This short video shows some of the executive orders #PresidentTrump signed in his first #100Days. 

#TheTr…",FALSE,0,NA,2017-04-29 20:45:29,FALSE,NA,"858422007599210496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JerideGillain",596,TRUE,FALSE,NA,NA
"3165","RT @LElizaBria: And we will continue to be for you! God bless you #PresidentTrump &amp; God bless America! @POTUS @realDonaldTrump @FLOTUS @VP…",FALSE,0,NA,2017-04-29 20:45:21,FALSE,NA,"858421971222237186",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sheila06942158",5,TRUE,FALSE,NA,NA
"3166","RT @bfraser747: #First100Days  

This short video shows some of the executive orders #PresidentTrump signed in his first #100Days. 

#TheTr…",FALSE,0,NA,2017-04-29 20:45:17,FALSE,NA,"858421955296407552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","orlandoandresm4",596,TRUE,FALSE,NA,NA
"3167","RT @NavyVets4Trump: I'll be watching #PresidentTrump @POTUS https://t.co/KzI1hpv0ZF",FALSE,0,NA,2017-04-29 20:45:16,FALSE,NA,"858421949646725120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BruceNorrisSr",3,TRUE,FALSE,NA,NA
"3168","The NSA will stop reading American emails that mention intelligence targets  #CCOT  #MAGA  #AmericaFirst… https://t.co/5lDBNXt58T",FALSE,0,NA,2017-04-29 20:45:09,TRUE,NA,"858421922060783617",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","JohnWUSMC",0,FALSE,FALSE,NA,NA
"3169","#First100Days  

This short video shows some of the executive orders #PresidentTrump signed in his first #100Days.… https://t.co/KrKPxABXqq",FALSE,760,NA,2017-04-29 20:44:58,TRUE,NA,"858421874123882496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bfraser747",596,FALSE,FALSE,NA,NA
"3170","Fuck off, bitch. #PresidentTrump #MAGA https://t.co/M1e8N3dLRq",FALSE,0,NA,2017-04-29 20:43:54,FALSE,NA,"858421608851136514",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","MericanDude",0,FALSE,FALSE,NA,NA
"3171","RT @ctrlamb: On #PresidentTrump meeting, #Pope says no official request has been submitted by White House but he receives every head of sta…",FALSE,0,NA,2017-04-29 20:43:44,FALSE,NA,"858421564878008321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaryEsslinger1",15,TRUE,FALSE,NA,NA
"3172","RT @DrMartyFox: #PresidentTrump Working To Keep His Promises In The #First100Days 

In Spite Of #Democrat &amp; #GOP Swamp Obstruction https://…",FALSE,0,NA,2017-04-29 20:43:41,FALSE,NA,"858421553490472960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fotozone6",321,TRUE,FALSE,NA,NA
"3173","RT @Cory_1077: #PresidentTrump is rebuilding Our Military again and making sure #Veterans get the care they deserve  

#MAGA #SupportOurTro…",FALSE,0,NA,2017-04-29 20:43:28,FALSE,NA,"858421499866353664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mbiancaruddle",52,TRUE,FALSE,NA,NA
"3174","RT @debra_derienzo: Congratulations #PresidentTrump <ed><U+00A0><U+00BD><ed><U+00B1><U+0094>on your #First100days We are so proud of you in every way<ed><U+00A0><U+00BD><ed><U+00B2><U+00AF>
#AmericaFirst #Nationalist…",FALSE,0,NA,2017-04-29 20:43:24,FALSE,NA,"858421480161509376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LaurenC93919693",139,TRUE,FALSE,NA,NA
"3175","RT @ctrlamb: On #PresidentTrump meeting, #Pope says no official request has been submitted by White House but he receives every head of sta…",FALSE,0,NA,2017-04-29 20:43:16,FALSE,NA,"858421446049181697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JamesPoliti",15,TRUE,FALSE,NA,NA
"3176","This is true news. Stupid media of US and Japan press only that #PresidentTrump is worst President in US. They make… https://t.co/Z0DdBNLZ44",FALSE,0,NA,2017-04-29 20:42:55,TRUE,NA,"858421357947740160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChambordduJapon",0,FALSE,FALSE,NA,NA
"3177","@AMike4761 @MDavidMorris2 Herd of hogs? Anyone? 
#PresidentTrump should make a national pork emergency,  like the h… https://t.co/7UCDCs6Jwh",FALSE,2,"AMike4761",2017-04-29 20:42:25,TRUE,"858371712852910081","858421235448897537","2767680652","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suzettepetillo",1,FALSE,FALSE,NA,NA
"3178","RT @LElizaBria: And we will continue to be for you! God bless you #PresidentTrump &amp; God bless America! @POTUS @realDonaldTrump @FLOTUS @VP…",FALSE,0,NA,2017-04-29 20:41:15,FALSE,NA,"858420939368935424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kristen61555019",5,TRUE,FALSE,NA,NA
"3179","RT @DrMartyFox: #PresidentTrump Declares The END Of The #Obama Assualt 

On The #2ndAmendment 

#2A #NRAAM2017 
#NRAconvention 
https://t.c…",FALSE,0,NA,2017-04-29 20:41:02,FALSE,NA,"858420885266456576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LonPeaBer",233,TRUE,FALSE,NA,NA
"3180","RT @debra_derienzo: Congratulations #PresidentTrump <ed><U+00A0><U+00BD><ed><U+00B1><U+0094>on your #First100days We are so proud of you in every way<ed><U+00A0><U+00BD><ed><U+00B2><U+00AF>
#AmericaFirst #Nationalist…",FALSE,0,NA,2017-04-29 20:40:49,FALSE,NA,"858420831143301120",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Hersh61M",139,TRUE,FALSE,NA,NA
"3181","RT @ctrlamb: On #PresidentTrump meeting, #Pope says no official request has been submitted by White House but he receives every head of sta…",FALSE,0,NA,2017-04-29 20:40:32,FALSE,NA,"858420759110307840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MichaelKellyIC",15,TRUE,FALSE,NA,NA
"3182","I'll be watching #PresidentTrump @POTUS https://t.co/KzI1hpv0ZF",FALSE,14,NA,2017-04-29 20:40:31,FALSE,NA,"858420757088665600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NavyVets4Trump",3,FALSE,FALSE,NA,NA
"3183","RT @DrMartyFox: #SpecialElection #MAGA 
This Tuesday #SC05 

Elect The #Candidate Supporting #PresidentTrump 

<U+25B6><U+FE0F> @TomMullikinSC 
https://t…",FALSE,0,NA,2017-04-29 20:40:10,FALSE,NA,"858420665887596545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chairmnoomowmow",223,TRUE,FALSE,NA,NA
"3184","It appears to me that the Republican majority in #Congress is not working with #PresidentTrump, especially P Ryan.
https://t.co/fSWfuVVuLS",FALSE,1,NA,2017-04-29 20:40:08,FALSE,NA,"858420657801056261",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","YouCallWeHaul6",0,FALSE,FALSE,NA,NA
"3185","RT @debra_derienzo: Congratulations #PresidentTrump <ed><U+00A0><U+00BD><ed><U+00B1><U+0094>on your #First100days We are so proud of you in every way<ed><U+00A0><U+00BD><ed><U+00B2><U+00AF>
#AmericaFirst #Nationalist…",FALSE,0,NA,2017-04-29 20:40:01,FALSE,NA,"858420629237792769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","frankmassimino",139,TRUE,FALSE,NA,NA
"3186","RT @ANOMALY1: <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>#PresidentTrump @POTUS at #NRAconvention<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>""8-year assault' on gun rights is over""#Trump<ed><U+00A0><U+00BD><ed><U+00B1><U+0089>#AmericaIsBack<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00BC><U+009E>#2A<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#AmericaFirst<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>…",FALSE,0,NA,2017-04-29 20:39:58,FALSE,NA,"858420618332700672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DaveTipton3",526,TRUE,FALSE,NA,NA
"3187","RT @DrMartyFox: #PresidentTrump Declares The END Of The #Obama Assualt 

On The #2ndAmendment 

#2A #NRAAM2017 
#NRAconvention 
https://t.c…",FALSE,0,NA,2017-04-29 20:39:48,FALSE,NA,"858420573759610880",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LeoMaguire10",233,TRUE,FALSE,NA,NA
"3188","RT @DrMartyFox: #PresidentTrump Declares The END Of The #Obama Assualt 

On The #2ndAmendment 

#2A #NRAAM2017 
#NRAconvention 
https://t.c…",FALSE,0,NA,2017-04-29 20:39:20,FALSE,NA,"858420455891283968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chairmnoomowmow",233,TRUE,FALSE,NA,NA
"3189","RT @DrMartyFox: #PresidentTrump Working To Keep His Promises In The #First100Days 

In Spite Of #Democrat &amp; #GOP Swamp Obstruction https://…",FALSE,0,NA,2017-04-29 20:38:39,FALSE,NA,"858420284751314945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LCMee1",321,TRUE,FALSE,NA,NA
"3190","RT @LElizaBria: #PresidentTrump America wants you to #BuildThatWall! @realDonaldTrump we are looking forward to that beautiful physical bar…",FALSE,0,NA,2017-04-29 20:38:13,FALSE,NA,"858420178815733760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rmonica2017",8,TRUE,FALSE,NA,NA
"3191","RT @debra_derienzo: Congratulations #PresidentTrump <ed><U+00A0><U+00BD><ed><U+00B1><U+0094>on your #First100days We are so proud of you in every way<ed><U+00A0><U+00BD><ed><U+00B2><U+00AF>
#AmericaFirst #Nationalist…",FALSE,0,NA,2017-04-29 20:38:09,FALSE,NA,"858420160767692801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deancat2005",139,TRUE,FALSE,NA,NA
"3192","RT @ctrlamb: On #PresidentTrump meeting, #Pope says no official request has been submitted by White House but he receives every head of sta…",FALSE,0,NA,2017-04-29 20:37:35,FALSE,NA,"858420015611224065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StijnFens",15,TRUE,FALSE,NA,NA
"3193","@JackPosobiec @MDavidMorris2 #PresidentTrump wants us to be #1, World Leaders, we need #NewTechnology,  not old… https://t.co/YteWHju8le",FALSE,0,"JackPosobiec",2017-04-29 20:37:07,TRUE,"858372650598449153","858419900078936066","592730371","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suzettepetillo",0,FALSE,FALSE,NA,NA
"3194","And we will continue to be for you! God bless you #PresidentTrump &amp; God bless America! @POTUS @realDonaldTrump… https://t.co/NGhsyD54Jj",FALSE,6,NA,2017-04-29 20:36:58,TRUE,NA,"858419861629698048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LElizaBria",5,FALSE,FALSE,NA,NA
"3195","Pleased #PresidentTrump gave kudos2 #NorthKorea taking over4his dad at young age. Believe #China #USA will git r do… https://t.co/YVyaTlfgtj",FALSE,0,NA,2017-04-29 20:36:42,TRUE,NA,"858419797209513987",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nova0000scotia",0,FALSE,FALSE,NA,NA
"3196","#First100Days #PresidentTrump congratulations! You rocked it! Now if #Congress decides to move their ass the next 100 will #MAGA #TrumpTrain",FALSE,1,NA,2017-04-29 20:36:40,FALSE,NA,"858419788158296064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TraceySRogers1",0,FALSE,FALSE,NA,NA
"3197","RT @ANOMALY1: <U+2764><U+FE0F>""Let's get back to #work, #America<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00BC><U+009E>""
#PresidentTrump @realDonaldTrump @POTUS<U+200B>'s #100days 
#AmericaIsBack<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#AmericaFirst<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>…",FALSE,0,NA,2017-04-29 20:36:23,FALSE,NA,"858419714007199744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mjseymour1959",317,TRUE,FALSE,NA,NA
"3198","RT @ANOMALY1: <U+2764><U+FE0F>""Let's get back to #work, #America<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00BC><U+009E>""
#PresidentTrump @realDonaldTrump @POTUS<U+200B>'s #100days 
#AmericaIsBack<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#AmericaFirst<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>…",FALSE,0,NA,2017-04-29 20:36:00,FALSE,NA,"858419618641305601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaxSkyler1",317,TRUE,FALSE,NA,NA
"3199","RT @debra_derienzo: Congratulations #PresidentTrump <ed><U+00A0><U+00BD><ed><U+00B1><U+0094>on your #First100days We are so proud of you in every way<ed><U+00A0><U+00BD><ed><U+00B2><U+00AF>
#AmericaFirst #Nationalist…",FALSE,0,NA,2017-04-29 20:35:06,FALSE,NA,"858419390672502785",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LetzBrealistic",139,TRUE,FALSE,NA,NA
"3200","On #PresidentTrump meeting, #Pope says no official request has been submitted by White House but he receives every head of state who asks",FALSE,8,NA,2017-04-29 20:35:05,FALSE,NA,"858419389653233670",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ctrlamb",15,FALSE,FALSE,NA,NA
"3201","Doctor Who's Steven Moffat Doesn't Even Know Who Will Be the Next Doctor  #CCOT  #MAGA  #AmericaFirst… https://t.co/W5TgoTBLhu",FALSE,0,NA,2017-04-29 20:35:03,TRUE,NA,"858419381013028864",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","JohnWUSMC",0,FALSE,FALSE,NA,NA
"3202","RT @DrMartyFox: #PresidentTrump Declares The END Of The #Obama Assualt 

On The #2ndAmendment 

#2A #NRAAM2017 
#NRAconvention 
https://t.c…",FALSE,0,NA,2017-04-29 20:33:44,FALSE,NA,"858419049147060225",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","grannygulch",233,TRUE,FALSE,NA,NA
"3203","100 days #AmericaFirst #Freedom #Liberty #PursuitofHappiness! 
We <U+2764><U+FE0F> you #PresidentTrump!",FALSE,0,NA,2017-04-29 20:32:43,FALSE,NA,"858418794699657216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IslanGuahan_671",0,FALSE,FALSE,NA,NA
